Sales,prev_sales,Store_sales_rating,store_visiblity,Road_connectivity,Prime_location,Seating_area,sqft_area,yr_establishment,Cus_rating,Type1,times,Type2,times,Type3,times,Type4,times,Type5,times,Comp_Score,Product_type,product_placement,Product_size,product_visiblity
152500,149450,0,0.074,2,0,0,1830,1970,4,-10,3,-8,4,-6,0,-4,1,-2,10,-0.286666667,5,7,8,0.173
152500,141825,1,0.144,1,0,0,1190,1969,4,-10,1,-8,5,-6,9,-4,5,-2,6,-0.453333333,2,1,9,0.109
152900,137610,0,0.017,1,0,0,1000,1985,2,-10,10,-8,7,-6,5,-4,2,-2,9,-0.706666667,1,3,3,0.09
153000,149940,0,0.066,1,0,0,1300,1962,4,-10,2,-8,2,-6,5,-4,10,-2,0,-0.353333333,9,2,5,0.12
153000,128520,0,0.074,1,0,0,860,2012,1,-10,7,-8,1,-6,6,-4,1,-2,0,-0.393333333,3,1,2,0.076
153000,123930,1,0.151,2,0,0,1370,2014,6,-10,10,-8,7,-6,2,-4,0,-2,8,-0.613333333,8,3,3,0.127
153000,131580,1,0.139,1,0,0,810,2013,3,-10,6,-8,5,-6,5,-4,7,-2,5,-0.56,1,3,7,0.071
153500,133545,0,0.098,2,0,0,1340,1986,5,-10,0,-8,2,-6,9,-4,0,-2,2,-0.246666667,3,1,8,0.124
153500,139685,0,0.098,1,0,0,990,1980,6,-10,0,-8,8,-6,6,-4,5,-2,6,-0.44,8,9,10,0.089
154000,144760,1,0.132,1,0,3,1140,2019,2,-10,10,-8,3,-6,8,-4,10,-2,5,-0.74,1,10,7,0.104
154000,140140,0,0.055,1,0,0,1120,1992,6,-10,10,-8,9,-6,10,-4,7,-2,1,-0.873333333,1,5,4,0.102
154200,146490,0,0.042,1,0,0,1010,2018,5,-10,8,-8,4,-6,9,-4,3,-2,10,-0.66,5,2,8,0.091
154500,151410,1,0.157,1,0,0,990,1957,5,-10,2,-8,1,-6,10,-4,4,-2,5,-0.38,4,10,5,0.089
154950,141004.5,1,0.193,1,0,0,1700,1966,3,-10,10,-8,6,-6,9,-4,5,-2,2,-0.753333333,3,1,7,0.16
155000,125550,1,0.111,1,0,0,800,1952,5,-10,10,-8,10,-6,9,-4,5,-2,1,-0.853333333,9,4,2,0.07
155000,127100,1,0.1,1,0,0,820,2010,6,-10,2,-8,8,-6,10,-4,4,-2,3,-0.553333333,10,2,7,0.072
155000,124000,0,0.043,1,0,0,1130,2019,3,-10,1,-8,3,-6,9,-4,7,-2,0,-0.386666667,5,3,10,0.103
155000,134850,1,0.17,1,0,0,1010,2013,6,-10,1,-8,10,-6,1,-4,9,-2,8,-0.493333333,1,10,10,0.091
155000,127100,1,0.198,2,0,0,1110,1990,1,-10,9,-8,3,-6,10,-4,2,-2,1,-0.613333333,10,10,7,0.101
155000,148800,1,0.126,1,0,0,1070,1966,2,-10,6,-8,2,-6,3,-4,6,-2,3,-0.413333333,10,2,1,0.097
155000,128650,0,0.078,1,0,0,910,1980,5,-10,5,-8,1,-6,7,-4,1,-2,7,-0.393333333,1,4,2,0.081
155000,141050,1,0.114,1,0,0,1400,2013,1,-10,7,-8,2,-6,7,-4,4,-2,4,-0.506666667,3,7,5,0.13
156000,137280,1,0.131,1,0,0,870,2011,3,-10,0,-8,5,-6,6,-4,0,-2,2,-0.266666667,4,3,7,0.077
156000,129480,0,0.047,1,0,0,700,2003,4,-10,10,-8,2,-6,2,-4,6,-2,9,-0.566666667,6,9,4,0.06
156000,127920,1,0.104,1,0,0,1020,1950,2,-10,9,-8,3,-6,6,-4,3,-2,3,-0.56,8,6,2,0.092
156000,129480,1,0.175,1,0,0,690,2017,1,-10,0,-8,7,-6,2,-4,10,-2,9,-0.42,8,2,5,0.059
156000,149760,0,0.095,1,0,0,570,2017,1,-10,5,-8,10,-6,7,-4,6,-2,5,-0.686666667,2,10,6,0.047
156000,129480,0,0.015,1,0,0,1070,1959,2,-10,8,-8,8,-6,5,-4,9,-2,10,-0.766666667,8,2,9,0.097
156600,140940,1,0.152,1,0,0,1310,1984,4,-10,10,-8,10,-6,7,-4,7,-2,6,-0.873333333,8,6,5,0.121
157000,147580,0,0.094,1,0,0,970,2009,5,-10,0,-8,7,-6,1,-4,3,-2,5,-0.28,1,10,6,0.087
157000,149150,0,0.065,1,0,0,1270,1960,3,-10,3,-8,4,-6,10,-4,3,-2,5,-0.48,5,3,9,0.117
157000,149150,1,0.113,1,0,0,1180,1950,3,-10,5,-8,8,-6,2,-4,3,-2,5,-0.493333333,7,2,5,0.108
157340,140032.6,1,0.126,1,0,0,1000,1953,5,-10,2,-8,5,-6,2,-4,10,-2,4,-0.4,3,10,7,0.09
157500,151200,0,0.048,1,0,0,770,1975,6,-10,10,-8,4,-6,5,-4,1,-2,5,-0.586666667,8,1,1,0.067
157500,141750,1,0.156,1,0,0,1060,2005,4,-10,3,-8,3,-6,1,-4,9,-2,9,-0.38,7,6,5,0.096
157500,132300,1,0.15,1,0,0,840,2019,2,-10,4,-8,5,-6,0,-4,3,-2,6,-0.346666667,2,8,2,0.074
158000,127980,1,0.15,2,0,0,1620,1985,6,-10,10,-8,6,-6,10,-4,6,-2,3,-0.793333333,6,9,3,0.152
158000,146940,1,0.167,1,0,0,1040,2010,5,-10,0,-8,8,-6,1,-4,6,-2,10,-0.38,10,7,10,0.094
158000,132720,1,0.196,1,0,0,1090,1962,6,-10,1,-8,9,-6,6,-4,5,-2,5,-0.493333333,3,9,2,0.099
158000,154840,0,0.039,1,0,0,1240,2012,5,-10,2,-8,10,-6,5,-4,6,-2,4,-0.54,8,5,7,0.114
158550,136353,1,0.147,2,0,0,1810,1961,6,-10,0,-8,4,-6,3,-4,10,-2,1,-0.306666667,6,7,10,0.171
158800,149272,1,0.144,1,0,0,1060,1950,3,-10,7,-8,6,-6,4,-4,1,-2,4,-0.513333333,5,6,9,0.096
159000,135150,0,0.05,1,0,0,1420,1952,4,-10,6,-8,0,-6,8,-4,8,-2,5,-0.5,3,4,8,0.132
159000,151050,1,0.145,1,0,0,1460,1953,6,-10,7,-8,9,-6,4,-4,5,-2,6,-0.66,4,7,2,0.136
159080,155898.4,1,0.111,1,0,0,890,2014,5,-10,3,-8,2,-6,4,-4,6,-2,7,-0.36,1,7,8,0.079
159100,155918,0,0.092,1,0,0,890,2014,4,-10,7,-8,0,-6,2,-4,2,-2,9,-0.36,4,3,9,0.079
160000,156800,0,0.078,1,0,0,1110,1962,3,-10,7,-8,8,-6,5,-4,1,-2,10,-0.626666667,2,3,3,0.101
160000,150400,0,0.066,1,0,0,1300,2018,5,-10,3,-8,0,-6,2,-4,10,-2,7,-0.32,8,8,7,0.12
160000,139200,0,0.044,2,0,0,1620,1960,5,-10,2,-8,1,-6,4,-4,5,-2,9,-0.3,10,7,3,0.152
160000,140800,1,0.169,1,0,0,950,1950,3,-10,7,-8,2,-6,5,-4,0,-2,2,-0.4,4,1,5,0.085
160000,152000,1,0.149,1,0,0,1280,1988,3,-10,1,-8,8,-6,8,-4,8,-2,1,-0.52,4,10,6,0.118
160000,144000,1,0.193,2,0,0,1450,2012,1,-10,10,-8,8,-6,6,-4,4,-2,4,-0.746666667,4,10,7,0.135
160000,139200,0,0.087,1,0,0,1030,2003,1,-10,1,-8,8,-6,2,-4,3,-2,6,-0.366666667,6,5,1,0.093
160000,129600,1,0.134,1,0,0,1110,1950,4,-10,9,-8,7,-6,8,-4,2,-2,9,-0.733333333,10,8,3,0.101
160000,131200,1,0.139,1,0,0,1710,1964,6,-10,0,-8,3,-6,9,-4,3,-2,1,-0.306666667,6,5,6,0.161
160000,131200,1,0.13,1,0,0,960,1963,1,-10,2,-8,4,-6,3,-4,7,-2,2,-0.34,4,2,5,0.086
160000,147200,1,0.168,1,0,0,1160,1997,6,-10,6,-8,9,-6,6,-4,10,-2,7,-0.74,2,6,3,0.106
160000,128000,0,0.084,1,0,0,1540,1962,3,-10,7,-8,6,-6,8,-4,1,-2,6,-0.606666667,7,2,3,0.144
160000,148800,1,0.181,1,0,0,1240,1980,6,-10,0,-8,1,-6,0,-4,10,-2,8,-0.213333333,6,3,2,0.114
160000,152000,0,0.029,1,0,0,1260,1985,6,-10,1,-8,9,-6,2,-4,6,-2,0,-0.393333333,8,7,7,0.116
160000,155200,1,0.152,1,0,0,1170,1983,1,-10,6,-8,9,-6,1,-4,10,-2,5,-0.626666667,6,5,7,0.107
160000,140800,0,0.035,1,0,0,860,1985,5,-10,4,-8,10,-6,7,-4,5,-2,10,-0.673333333,3,10,8,0.076
160000,147200,1,0.155,2,0,0,1440,2005,2,-10,3,-8,1,-6,1,-4,2,-2,2,-0.186666667,6,6,2,0.134
160000,131200,1,0.124,1,0,0,1100,1980,3,-10,0,-8,7,-6,8,-4,0,-2,0,-0.346666667,5,6,10,0.1
160000,152000,0,0.04,1,0,0,1310,1988,2,-10,10,-8,2,-6,5,-4,7,-2,3,-0.6,5,8,9,0.121
160000,142400,1,0.108,1,0,0,980,1966,5,-10,3,-8,10,-6,6,-4,3,-2,4,-0.553333333,2,6,7,0.088
160000,129600,0,0.086,2,0,0,1760,1981,6,-10,2,-8,0,-6,2,-4,9,-2,9,-0.286666667,6,8,9,0.166
160000,129600,1,0.164,2,0,0,1240,1980,3,-10,2,-8,1,-6,5,-4,6,-2,6,-0.313333333,4,7,6,0.114
160000,128000,0,0.073,1,0,0,1140,1982,5,-10,9,-8,1,-6,1,-4,3,-2,5,-0.42,1,4,7,0.104
160000,137600,1,0.192,1,0,0,1120,1985,3,-10,2,-8,2,-6,6,-4,4,-2,5,-0.326666667,7,7,8,0.102
160000,131200,0,0.047,1,0,0,930,1990,1,-10,2,-8,3,-6,7,-4,8,-2,3,-0.413333333,7,9,4,0.083
160000,145600,1,0.192,1,0,0,870,1969,6,-10,4,-8,9,-6,2,-4,0,-2,0,-0.413333333,9,1,4,0.077
160000,150400,0,0.05,2,0,0,1470,1990,5,-10,0,-8,8,-6,10,-4,7,-2,9,-0.566666667,3,9,3,0.137
160000,152000,0,0.05,1,0,0,1060,1970,2,-10,0,-8,1,-6,0,-4,7,-2,4,-0.146666667,3,2,9,0.096
160130,148920.9,1,0.148,1,0,0,1290,1968,6,-10,5,-8,4,-6,3,-4,0,-2,8,-0.386666667,9,7,5,0.119
160800,157584,0,0.027,2,0,0,1370,2012,3,-10,1,-8,10,-6,7,-4,7,-2,5,-0.566666667,6,6,9,0.127
161000,148120,0,0.095,1,0,0,950,1954,3,-10,0,-8,6,-6,5,-4,3,-2,5,-0.333333333,2,5,2,0.085
161500,150195,1,0.104,1,0,0,1320,1961,6,-10,4,-8,7,-6,10,-4,9,-2,10,-0.706666667,9,10,8,0.122
161700,147147,0,0.02,1,0,0,1320,1974,6,-10,5,-8,9,-6,5,-4,6,-2,7,-0.633333333,2,8,3,0.122
162000,158760,0,0.079,1,0,0,1540,2013,4,-10,4,-8,2,-6,10,-4,3,-2,1,-0.433333333,2,2,7,0.144
162000,142560,0,0.069,1,0,0,1380,1978,2,-10,7,-8,6,-6,4,-4,10,-2,8,-0.66,5,5,1,0.128
162000,150660,0,0.086,1,0,0,1560,1975,5,-10,2,-8,4,-6,2,-4,8,-2,7,-0.366666667,4,5,10,0.146
162250,141157.5,0,0.098,1,0,0,900,2014,2,-10,4,-8,9,-6,9,-4,0,-2,10,-0.62,2,7,7,0.08
162500,149500,0,0.068,1,0,0,860,1990,6,-10,6,-8,7,-6,3,-4,8,-2,8,-0.606666667,2,2,9,0.076
162500,141375,0,0.032,1,0,0,1490,1967,4,-10,9,-8,3,-6,2,-4,3,-2,7,-0.506666667,10,6,2,0.139
162950,141766.5,1,0.155,1,0,0,1050,1972,6,-10,10,-8,6,-6,1,-4,8,-2,3,-0.64,5,1,6,0.095
163000,143440,1,0.114,1,0,0,1390,1996,5,-10,4,-8,1,-6,1,-4,2,-2,7,-0.253333333,9,3,7,0.129
163000,141810,1,0.161,1,0,0,1350,1962,1,-10,9,-8,0,-6,1,-4,2,-2,8,-0.4,10,8,6,0.125
163250,146925,0,0.079,1,0,0,870,1951,5,-10,4,-8,10,-6,1,-4,7,-2,1,-0.52,3,7,6,0.077
163500,158595,1,0.141,2,0,0,1150,1996,1,-10,4,-8,4,-6,6,-4,10,-2,3,-0.513333333,1,1,3,0.105
163500,147150,0,0.043,1,0,0,1040,1954,4,-10,4,-8,2,-6,0,-4,3,-2,3,-0.246666667,1,5,6,0.094
163800,144144,0,0.096,2,0,0,1090,2004,6,-10,8,-8,10,-6,9,-4,7,-2,10,-0.873333333,9,1,9,0.099
164000,144320,0,0.085,1,0,0,1170,1961,6,-10,7,-8,10,-6,5,-4,0,-2,4,-0.626666667,10,9,1,0.107
164000,131200,1,0.158,2,0,0,1630,1977,4,-10,4,-8,8,-6,4,-4,9,-2,8,-0.6,4,8,5,0.153
164810,138440.4,1,0.178,1,0,0,1350,1980,1,-10,8,-8,0,-6,7,-4,6,-2,8,-0.54,6,4,3,0.125
164950,160001.5,1,0.125,1,0,0,1180,1956,2,-10,2,-8,9,-6,7,-4,4,-2,1,-0.506666667,4,4,9,0.108
165000,140250,1,0.189,1,0,0,1100,2013,2,-10,10,-8,8,-6,6,-4,8,-2,7,-0.82,6,2,4,0.1
165000,151800,0,0.094,1,0,0,1380,1973,4,-10,9,-8,0,-6,6,-4,10,-2,1,-0.56,4,5,5,0.128
165000,145200,1,0.165,1,0,0,1080,1981,1,-10,4,-8,10,-6,4,-4,8,-2,4,-0.613333333,9,7,4,0.098
165000,133650,1,0.131,1,0,0,1070,1965,2,-10,1,-8,4,-6,3,-4,1,-2,3,-0.233333333,5,8,10,0.097
165000,141900,0,0.094,1,0,0,880,2017,6,-10,4,-8,1,-6,1,-4,2,-2,6,-0.246666667,2,10,4,0.078
165000,145200,1,0.107,1,0,0,1120,1959,6,-10,4,-8,10,-6,9,-4,8,-2,3,-0.706666667,4,9,1,0.102
165000,140250,0,0.047,1,0,0,740,2012,2,-10,0,-8,8,-6,1,-4,4,-2,8,-0.34,3,2,2,0.064
165000,161700,0,0.085,1,0,0,1730,1970,4,-10,10,-8,2,-6,2,-4,0,-2,2,-0.44,4,7,7,0.163
165000,136950,0,0.095,2,0,0,1760,1983,4,-10,1,-8,10,-6,10,-4,9,-2,4,-0.646666667,3,9,5,0.166
165000,155100,0,0.06,1,0,0,1350,1978,6,-10,10,-8,10,-6,9,-4,1,-2,10,-0.86,8,3,3,0.125
165000,133650,1,0.138,1,0,0,1220,1987,1,-10,8,-8,7,-6,10,-4,9,-2,6,-0.813333333,9,10,2,0.112
165000,146850,0,0.017,1,0,0,1250,1978,6,-10,10,-8,6,-6,0,-4,1,-2,2,-0.52,3,8,10,0.115
165000,151800,1,0.113,1,0,0,1010,2013,4,-10,1,-8,7,-6,2,-4,10,-2,5,-0.426666667,5,3,5,0.091
165000,141900,0,0.025,1,0,0,950,1976,6,-10,5,-8,6,-6,4,-4,6,-2,3,-0.506666667,1,8,8,0.085
165000,138600,1,0.109,1,0,0,1110,1958,3,-10,1,-8,10,-6,10,-4,2,-2,1,-0.533333333,1,9,6,0.101
165000,153450,1,0.102,1,0,0,1300,2013,5,-10,8,-8,8,-6,7,-4,8,-2,5,-0.76,10,2,4,0.12
165000,132000,1,0.183,1,0,0,1070,1967,4,-10,3,-8,5,-6,2,-4,5,-2,10,-0.406666667,8,4,6,0.097
165000,135300,1,0.105,2,0,0,1320,2014,4,-10,10,-8,5,-6,8,-4,4,-2,7,-0.726666667,5,7,2,0.122
165000,145200,1,0.134,2,0,0,1150,1989,5,-10,5,-8,10,-6,10,-4,8,-2,7,-0.786666667,2,3,4,0.105
165050,132040,0,0.09,1,0,0,1300,1959,3,-10,0,-8,0,-6,4,-4,4,-2,1,-0.14,5,7,5,0.12
166000,136120,1,0.1,1,0,0,1110,1957,2,-10,0,-8,10,-6,1,-4,3,-2,6,-0.366666667,7,5,9,0.101
166000,162680,1,0.186,1,0,0,970,2014,5,-10,5,-8,8,-6,2,-4,10,-2,0,-0.553333333,3,3,7,0.087
166000,146080,0,0.091,1,0,0,1220,1988,1,-10,7,-8,9,-6,2,-4,9,-2,1,-0.64,10,2,3,0.112
166600,149940,0,0.08,1,0,0,1250,1977,3,-10,3,-8,2,-6,4,-4,3,-2,6,-0.313333333,4,7,6,0.115
166950,153594,1,0.124,1,0,0,1290,1959,5,-10,5,-8,10,-6,10,-4,3,-2,1,-0.68,6,7,3,0.119
167000,150300,0,0.058,2,0,0,880,1989,3,-10,4,-8,3,-6,5,-4,8,-2,4,-0.446666667,9,7,8,0.078
167000,161990,1,0.18,1,0,0,1620,2019,5,-10,0,-8,5,-6,8,-4,5,-2,5,-0.393333333,3,10,2,0.152
167000,156980,0,0.036,2,0,0,1380,1985,2,-10,3,-8,4,-6,10,-4,1,-2,6,-0.46,3,4,10,0.128
167500,134000,1,0.183,1,0,0,860,1973,1,-10,2,-8,0,-6,1,-4,10,-2,6,-0.26,4,3,8,0.076
168000,147840,1,0.108,1,0,0,1300,1977,2,-10,10,-8,1,-6,8,-4,9,-2,1,-0.646666667,6,2,10,0.12
168000,157920,0,0.038,1,0,0,1470,1963,3,-10,4,-8,6,-6,3,-4,10,-2,10,-0.553333333,1,2,4,0.137
168000,162960,0,0.025,2,0,0,1320,1976,3,-10,0,-8,9,-6,8,-4,5,-2,7,-0.513333333,8,3,9,0.122
168000,156240,1,0.173,2,0,0,1260,1998,2,-10,2,-8,4,-6,3,-4,9,-2,1,-0.36,4,5,5,0.116
168000,139440,0,0.059,2,0,0,1250,1983,3,-10,7,-8,9,-6,3,-4,10,-2,6,-0.706666667,6,2,5,0.115
168500,156705,1,0.123,1,0,0,1200,1969,6,-10,0,-8,2,-6,0,-4,8,-2,8,-0.213333333,1,2,6,0.11
168500,158390,1,0.177,1,0,0,1120,2005,5,-10,6,-8,2,-6,8,-4,8,-2,6,-0.56,2,2,5,0.102
169000,163930,0,0.028,1,0,0,1010,1969,2,-10,9,-8,0,-6,3,-4,3,-2,3,-0.42,4,7,10,0.091
169000,147030,0,0.024,1,0,0,990,1957,5,-10,0,-8,4,-6,8,-4,6,-2,3,-0.366666667,1,2,8,0.089
169000,160550,0,0.07,2,0,0,1670,2001,5,-10,1,-8,0,-6,4,-4,5,-2,0,-0.18,4,6,4,0.157
169000,160550,0,0.072,2,0,0,1570,1986,2,-10,7,-8,5,-6,8,-4,4,-2,9,-0.64,5,4,1,0.147
169000,165620,1,0.175,1,0,0,1820,1978,3,-10,9,-8,9,-6,4,-4,4,-2,0,-0.673333333,2,4,4,0.172
169100,158954,0,0.097,1,0,0,1150,1953,3,-10,8,-8,4,-6,9,-4,6,-2,6,-0.673333333,4,6,4,0.105
169320,160854,1,0.159,1,0,2,890,1978,5,-10,0,-8,2,-6,6,-4,9,-2,1,-0.3,3,10,9,0.079
169500,149160,0,0.091,1,0,0,890,2014,1,-10,7,-8,5,-6,0,-4,3,-2,1,-0.413333333,3,3,4,0.079
169500,145770,1,0.127,1,0,0,1160,1962,1,-10,3,-8,3,-6,0,-4,4,-2,7,-0.28,7,8,2,0.106
169580,161101,1,0.127,1,0,0,1400,1968,2,-10,3,-8,6,-6,8,-4,5,-2,6,-0.526666667,10,6,6,0.13
169900,164803,0,0.098,2,0,0,1010,1970,1,-10,2,-8,9,-6,0,-4,1,-2,3,-0.34,5,9,5,0.091
169950,142758,1,0.159,1,0,0,1280,1970,5,-10,10,-8,8,-6,0,-4,8,-2,2,-0.666666667,4,5,1,0.118
169950,163152,0,0.05,1,0,0,940,1961,6,-10,9,-8,4,-6,2,-4,4,-2,7,-0.546666667,10,6,7,0.084
170000,149600,0,0.045,1,0,0,960,2001,2,-10,7,-8,9,-6,7,-4,8,-2,0,-0.72,10,2,8,0.086
170000,146200,0,0.027,1,0,0,880,2014,5,-10,5,-8,3,-6,1,-4,10,-2,0,-0.4,10,7,5,0.078
170000,166600,0,0.021,1,0,0,1450,1966,6,-10,9,-8,2,-6,7,-4,5,-2,3,-0.58,3,1,5,0.135
170000,137700,1,0.17,1,0,0,1470,2017,5,-10,9,-8,1,-6,5,-4,0,-2,2,-0.44,1,7,10,0.137
170000,141100,1,0.102,1,0,0,1070,1962,2,-10,5,-8,5,-6,5,-4,8,-2,4,-0.533333333,5,4,5,0.097
170000,141100,0,0.095,1,0,0,1410,1956,4,-10,9,-8,2,-6,2,-4,6,-2,4,-0.5,8,1,1,0.131
170000,158100,0,0.059,1,0,0,1140,2017,5,-10,0,-8,5,-6,7,-4,3,-2,5,-0.346666667,5,5,7,0.104
170000,142800,0,0.081,1,0,0,960,1994,1,-10,0,-8,4,-6,3,-4,6,-2,9,-0.306666667,4,6,1,0.086
170000,146200,1,0.156,1,0,0,970,2018,6,-10,3,-8,0,-6,2,-4,8,-2,0,-0.246666667,3,8,6,0.087
170000,166600,1,0.103,1,0,0,1040,1950,3,-10,1,-8,3,-6,0,-4,5,-2,8,-0.233333333,1,8,8,0.094
170000,147900,0,0.069,1,0,0,910,2014,3,-10,1,-8,2,-6,3,-4,8,-2,3,-0.273333333,4,7,6,0.081
170000,144500,1,0.179,1,0,0,580,1992,2,-10,5,-8,5,-6,7,-4,10,-2,10,-0.64,4,1,4,0.048
170000,139400,0,0.013,1,0,0,1320,1966,3,-10,9,-8,9,-6,1,-4,6,-2,10,-0.706666667,10,2,4,0.122
170000,156400,1,0.129,2,0,0,1380,1982,3,-10,8,-8,3,-6,5,-4,8,-2,8,-0.606666667,9,10,6,0.128
170000,151300,0,0.088,1,0,0,910,1959,2,-10,0,-8,3,-6,10,-4,7,-2,1,-0.38,6,10,1,0.081
170000,154700,1,0.139,1,0,0,1350,1958,2,-10,7,-8,3,-6,9,-4,5,-2,3,-0.58,2,1,6,0.125
170000,163200,0,0.054,2,0,0,1300,1976,2,-10,3,-8,10,-6,5,-4,5,-2,6,-0.573333333,6,6,8,0.12
170000,149600,1,0.161,1,0,0,2020,1962,3,-10,6,-8,9,-6,3,-4,3,-2,0,-0.54,4,6,3,0.192
170000,161500,0,0.088,1,0,0,890,2014,5,-10,2,-8,1,-6,1,-4,7,-2,2,-0.22,7,1,2,0.079
170000,136000,0,0.038,1,0,0,1400,1961,4,-10,0,-8,6,-6,0,-4,10,-2,2,-0.306666667,8,6,10,0.13
170000,154700,0,0.037,1,0,2,950,1973,3,-10,2,-8,8,-6,3,-4,7,-2,7,-0.48,5,4,4,0.085
170000,141100,0,0.051,1,0,0,1600,1950,3,-10,4,-8,3,-6,8,-4,4,-2,9,-0.486666667,6,8,9,0.15
170000,136000,0,0.065,1,0,0,1470,1959,5,-10,2,-8,2,-6,1,-4,3,-2,9,-0.24,9,4,2,0.137
170500,167090,1,0.145,1,0,0,1140,1960,1,-10,7,-8,3,-6,1,-4,1,-2,7,-0.393333333,5,10,9,0.104
170500,144925,1,0.194,1,0,0,920,1981,4,-10,0,-8,10,-6,8,-4,5,-2,6,-0.533333333,4,5,4,0.082
171000,159030,1,0.178,1,0,0,1120,1990,5,-10,6,-8,5,-6,5,-4,0,-2,5,-0.466666667,10,6,3,0.102
171500,156065,0,0.073,2,0,0,1250,2016,1,-10,2,-8,6,-6,0,-4,10,-2,6,-0.4,3,9,1,0.115
171800,142594,1,0.154,1,0,0,1670,1950,3,-10,4,-8,8,-6,8,-4,5,-2,0,-0.573333333,10,4,8,0.157
172000,137600,0,0.041,1,0,0,920,1959,6,-10,2,-8,5,-6,6,-4,10,-2,0,-0.453333333,2,6,9,0.082
172000,166840,0,0.041,1,0,0,820,2013,4,-10,9,-8,8,-6,5,-4,2,-2,2,-0.653333333,5,5,2,0.072
172000,161680,1,0.11,1,0,0,1440,1968,3,-10,7,-8,5,-6,9,-4,7,-2,9,-0.7,1,10,7,0.134
172040,154836,1,0.147,1,0,0,1230,1979,1,-10,5,-8,2,-6,1,-4,3,-2,3,-0.3,9,1,5,0.113
172380,144799.2,0,0.045,1,0,0,1070,1962,1,-10,8,-8,8,-6,3,-4,9,-2,5,-0.693333333,10,2,6,0.097
172500,165600,0,0.067,1,0,0,1350,1958,2,-10,6,-8,4,-6,5,-4,2,-2,7,-0.48,8,7,4,0.125
172500,156975,1,0.173,1,0,0,1140,1954,1,-10,7,-8,2,-6,2,-4,7,-2,0,-0.42,5,5,7,0.104
172500,155250,1,0.137,1,0,0,1240,1972,3,-10,6,-8,10,-6,2,-4,8,-2,2,-0.626666667,4,6,10,0.114
173000,143590,0,0.076,1,0,0,1150,2017,2,-10,9,-8,1,-6,6,-4,6,-2,2,-0.54,2,7,4,0.105
173000,169540,1,0.178,1,0,0,920,1965,6,-10,4,-8,6,-6,0,-4,0,-2,9,-0.353333333,10,2,1,0.082
173000,155700,1,0.121,1,0,0,1300,1957,2,-10,10,-8,3,-6,1,-4,5,-2,10,-0.566666667,10,8,5,0.12
173250,169785,0,0.022,2,0,0,1090,2006,1,-10,8,-8,6,-6,4,-4,5,-2,9,-0.633333333,1,5,4,0.099
173250,143797.5,1,0.129,1,0,0,1310,1954,3,-10,4,-8,9,-6,1,-4,9,-2,8,-0.566666667,1,2,5,0.121
174000,158340,0,0.068,1,0,0,700,1992,3,-10,0,-8,6,-6,8,-4,8,-2,10,-0.493333333,5,6,3,0.06
174000,139200,1,0.167,1,0,0,1000,1979,3,-10,2,-8,8,-6,10,-4,2,-2,3,-0.526666667,6,8,2,0.09
174500,144835,0,0.01,1,0,0,1110,1955,6,-10,4,-8,7,-6,6,-4,1,-2,2,-0.466666667,1,3,1,0.101
174500,160540,0,0.073,2,0,0,1340,1986,6,-10,0,-8,10,-6,5,-4,5,-2,0,-0.433333333,4,2,10,0.124
174900,150414,0,0.02,2,0,0,1200,1996,5,-10,9,-8,8,-6,4,-4,10,-2,0,-0.726666667,5,3,2,0.11
174950,146958,0,0.088,1,0,0,830,1950,3,-10,1,-8,8,-6,0,-4,0,-2,4,-0.273333333,5,3,9,0.073
174950,162703.5,0,0.031,1,0,0,1160,1970,4,-10,4,-8,3,-6,5,-4,4,-2,8,-0.42,8,1,1,0.106
175000,150500,1,0.173,1,0,0,1350,1971,4,-10,0,-8,2,-6,4,-4,8,-2,10,-0.306666667,10,7,1,0.125
175000,145250,1,0.162,2,0,0,1400,2017,4,-10,4,-8,2,-6,9,-4,4,-2,4,-0.446666667,5,2,4,0.13
175000,157500,1,0.122,1,0,2,1270,1981,5,-10,8,-8,7,-6,8,-4,6,-2,3,-0.713333333,6,7,8,0.117
175000,143500,1,0.195,1,0,0,1400,1958,5,-10,10,-8,3,-6,9,-4,8,-2,4,-0.726666667,2,3,7,0.13
175000,148750,0,0.068,1,0,0,1120,2018,6,-10,6,-8,7,-6,10,-4,4,-2,3,-0.66,5,2,10,0.102
175000,148750,1,0.162,1,0,0,1130,1954,2,-10,9,-8,1,-6,8,-4,3,-2,7,-0.573333333,3,8,6,0.103
175000,169750,0,0.094,1,0,0,1780,1979,1,-10,7,-8,5,-6,6,-4,4,-2,4,-0.566666667,8,9,6,0.168
175000,162750,0,0.072,1,0,0,1130,1971,3,-10,8,-8,5,-6,0,-4,4,-2,9,-0.513333333,6,10,7,0.103
175000,154000,0,0.079,1,0,0,1260,2017,5,-10,7,-8,7,-6,8,-4,9,-2,10,-0.766666667,9,3,3,0.116
175000,155750,1,0.171,2,0,0,1150,1975,5,-10,8,-8,10,-6,8,-4,2,-2,10,-0.786666667,1,8,1,0.105
175000,162750,0,0.072,1,0,0,770,1989,4,-10,10,-8,2,-6,5,-4,5,-2,5,-0.586666667,3,7,9,0.067
175000,164500,1,0.103,1,0,0,1380,1958,4,-10,8,-8,2,-6,8,-4,2,-2,1,-0.513333333,9,4,1,0.128
175000,154000,0,0.019,1,0,0,1330,1962,6,-10,2,-8,10,-6,1,-4,1,-2,10,-0.433333333,4,6,4,0.123
